0,0;0,9675675675675676; 0,022612433149569615; 0,96658896658896665; 0,0232760047026814; 0,97333333333333338; 0,018592445034090556
0,1;0,40540540540540543; 0,0; 0,13513513513513514; 0,0; 0,33333333333333331; 0,0
0,2;0,40540540540540543; 0,0; 0,13513513513513514; 0,0; 0,33333333333333331; 0,0
0,3;0,40540540540540543; 0,0; 0,13513513513513514; 0,0; 0,33333333333333331; 0,0
0,4;0,3891891891891892; 0,03626056179729389; 0,12972972972972974; 0,012086853932431297; 0,33333333333333331; 0,0
0,5;0,3891891891891892; 0,03626056179729389; 0,12972972972972974; 0,012086853932431297; 0,33333333333333331; 0,0
0,6;0,372972972972973; 0,044409937095013466; 0,12432432432432433; 0,01480331236500449; 0,33333333333333331; 0,0
0,7;0,32972972972972975; 0,04834741572972519; 0,10990990990990991; 0,016115805243241726; 0,33333333333333331; 0,0
0,8;0,372972972972973; 0,044409937095013466; 0,12432432432432433; 0,01480331236500449; 0,33333333333333331; 0,0
0,9;0,33513513513513515; 0,06783729944870882; 0,11171171171171172; 0,022612433149569608; 0,33333333333333331; 0,0
1,0;0,32972972972972975; 0,04834741572972519; 0,10990990990990991; 0,016115805243241726; 0,33333333333333331; 0,0
