
0;1,0
1;1,93396429932
2;1,91290320742
3;1,93505711128
4;1,92010362776
5;1,91900308623
6;1,90089773199
7;1,91716988488
8;1,90907660498
9;1,90221908497
10;1,91036008814
11;1,88314439636
12;1,9014134412
13;1,89112742256
14;1,8491160725
15;1,75097963784
16;1,56251842053
17;1,39697369952
18;1,28895647254
19;1,22190859247
20;1,1749922734
21;1,16714329654
22;1,10090263032
23;1,07617446947
24;1,03333512164
25;0,995420157213
26;0,942195168791
27;0,898643797463
28;0,856725535719
29;0,76674719789
30;0,750528575431
31;0,70214288308
32;0,642480645536
33;0,612619738148
34;0,583739619131
35;0,535367466882
36;0,493177100256
37;0,465041898146
38;0,436669528712
39;0,418468233723
40;0,391526216445
41;0,365172671174
42;0,347652755048
43;0,331313872549
44;0,311845598139
45;0,30846095211
46;0,287809101135
47;0,280418644775
48;0,265769806516
49;0,262070419482
50;0,250295834564
51;0,236607690626
52;0,233869007537
53;0,226902450707
54;0,213052177199
55;0,205185013432
56;0,208982267403
57;0,198326842731
58;0,19477319508
59;0,192033239225
60;0,181652599504
61;0,178089728023
62;0,174589185104
63;0,170729440175
64;0,165236070568
65;0,163966713879
66;0,161382777804
67;0,15901078348
68;0,154466545924
69;0,151095591816
70;0,148029584075
71;0,142756917703
72;0,141842823332
73;0,142526271007
74;0,139817895176
75;0,135477059321
76;0,135370366322
77;0,132543556848
78;0,13101342908
79;0,128724577303
80;0,125405328549
81;0,124789762014
82;0,120808567361
83;0,120735609066
84;0,119667145303
85;0,117618989394
86;0,1146149984
87;0,114550182062
88;0,113624747843
89;0,113080997826
90;0,109918827121
91;0,108482714188
92;0,10803071161
93;0,107577465489
94;0,103677246486
95;0,104453593028
96;0,103032752284
97;0,102286148242
98;0,101413495947
99;0,0994957482174
100;0,0997723709881
101;0,0982435145348
102;0,0969874117055
103;0,0957442587835
104;0,0953091753372
105;0,0941765931402
106;0,0930611514667
107;0,0934032734675
108;0,0917208766712
109;0,0907598562389
110;0,0894011467785
111;0,0895554785928
112;0,0886918080092
113;0,0873690756064
114;0,0874870215641
115;0,086136922244
116;0,0852142003061
117;0,0844453898031
118;0,0848023503392
119;0,0838582717901
120;0,0830162303687
121;0,0819634204862
122;0,0815508780106
123;0,0811728974024
124;0,0800957675783
125;0,0798488319847
126;0,0788807545519
127;0,0784540898106
128;0,0779237753156
129;0,0772214086002
130;0,0773883473054
131;0,0764171514509
132;0,0761654638832
133;0,0748605025632
134;0,0744773089327
135;0,0740916591642
136;0,0736912338217
137;0,0735275239485
138;0,073010840483
139;0,0727318561931
140;0,071911744674
141;0,0716991313925
142;0,07127512299
143;0,070600948972
144;0,0698396201583
145;0,0689053215695
146;0,0692190745656
147;0,069297871329
148;0,0688587606058
149;0,0681710644298
150;0,0675292662008
151;0,0670737327817
152;0,0669633508024
153;0,0668300615619
154;0,0664098235239
155;0,0656380790688
156;0,064450305089
157;0,0653760711448
158;0,0647444283803
159;0,0644544182642
160;0,0642837454737
161;0,0635166358267
162;0,063603917359
163;0,0629128840579
164;0,0628721669749
165;0,0624821336405
166;0,0623009395254
167;0,0615719077584
168;0,0608138647404
169;0,0609874731082
170;0,0605334696537
171;0,0607161128684
172;0,0605507073034
173;0,060064144407
174;0,0597043860009
175;0,0595722554534
176;0,0591809495195
177;0,0589917657742
178;0,0587739475897
179;0,0583492865021
180;0,0580244308543
181;0,0577817284467
182;0,0575319288248
183;0,057419523637
184;0,0571823911215
185;0,0566682256108
186;0,056654340893
187;0,0563822319337
188;0,0561437846934
189;0,0557047395076
190;0,0558152103218
191;0,0554142993792
192;0,0549940663017
193;0,05490526723
194;0,0545969086123
195;0,0543055097109
196;0,0544888134294
197;0,0540308428153
198;0,053761493084
199;0,0538379123018
200;0,0534935565094
201;0,0531007186483
202;0,0528945894036
203;0,0528936987217
204;0,0527152879689
205;0,0524107813781
206;0,0521110212124
207;0,0518663258965
208;0,0518602936431
209;0,0515264469671
210;0,0513356191701
211;0,0512410602972
212;0,0510035115936
213;0,0507940218573
214;0,050623350216
215;0,0503319316948
216;0,0502685418527
217;0,0501752084052
218;0,0501270935205
219;0,0498746271538
220;0,0496083103297
221;0,049299040474
222;0,0494015499419
223;0,0491330687834
224;0,0488732046939
225;0,0488224363975
226;0,0486733694389
227;0,048379416661
228;0,048384111693
229;0,0477721469281
230;0,0480914118002
231;0,0477546252612
232;0,0477225212908
233;0,0474184364882
234;0,0472117061822
235;0,0470338228819
236;0,0469696505467
237;0,0468700026281
238;0,0468410597264
239;0,0466955292957
240;0,0464012617806
241;0,0462568166178
242;0,0460314945939
243;0,0457928956051
244;0,0460710292638
245;0,0458133883925
246;0,0455825184921
247;0,0454114877618
248;0,0453572476986
249;0,045189060064
250;0,0450452413011
251;0,0448504337532
252;0,0447017398688
253;0,0445482096574
254;0,044735663922
255;0,0443924462049
256;0,0442555975628
257;0,0442035993881
258;0,0439491078545
259;0,0437420596804
260;0,0437436728612
261;0,0434702342464
262;0,0434670907527
263;0,043492356809
264;0,0431672879441
265;0,0432819152988
266;0,0429743203454
267;0,0428831627862
268;0,0427705418595
269;0,0426568243266
270;0,0425517935828
271;0,0424596056218
272;0,0423520470914
273;0,0420127098179
274;0,0420887158114
275;0,041948944392
276;0,0418770624881
277;0,0418399989877
278;0,0416186488092
279;0,0414493240617
280;0,041377346153
281;0,0411439316053
282;0,0412843908781
283;0,0410884865255
284;0,0409650001677
285;0,0409197408214
286;0,0407754833544
287;0,0407648929087
288;0,0404817737245
289;0,0404214254823
290;0,0403007916337
291;0,0402564273366
292;0,0401595024524
293;0,0401403541308
294;0,0399002534008
295;0,0398512017464
296;0,0398210350385
297;0,039632149959
298;0,0394587088059
299;0,0395820829938
300;0,0394355171812
301;0,0392519400204
302;0,0391927320493
303;0,0389864691149
304;0,0390662655326
305;0,0388976547555
306;0,0388288150295
307;0,0387348132063
308;0,0385415093214
309;0,0385027847272
310;0,038576385482
311;0,0384543397273
312;0,0383448864783
313;0,038166729861
314;0,0381457384659
315;0,0379903711568
316;0,0379901344883
317;0,0379293840012
318;0,0377477649381
319;0,0375992020331
320;0,037595920033
321;0,037541965941
322;0,0374333233025
323;0,0373382623718
324;0,0371913729645
325;0,0372414491564
326;0,0371530371064
327;0,0371346961884
328;0,036961673301
329;0,0369535412566
330;0,0368662012446
331;0,036799804083
332;0,0367017347878
333;0,036539556213
334;0,0364506095079
335;0,0364538775973
336;0,0363708446076
337;0,0363495922146
338;0,0361847061276
339;0,0361161415496
340;0,0360941365167
341;0,0359941123805
342;0,0358917034779
343;0,0358252877522
344;0,0357631165208
345;0,0356383828157
346;0,0356162180063
347;0,0353817223905
